theta,nom,sc
-0.0966866279283264,"mauve",0.0203169795545116
-0.598024698667797,"rouge",0.0203169795545116
0.286478897565412,"blanc",0.0203169795545116
-0.816464858061423,"bleu",0.0203169795545116
-0.3652605943959,"noir",0.0203169795545116
-0.315126787321953,"MN",0.0203169795545116
-0.637415547083041,"N",0.0203169795545116
