theta,nom,sc
0.139658462563138,"narrow_medium",0.0210968586162766
0.297221856224115,"medium",0.0210968586162766
0.261411994028438,"medium_wide",0.0210968586162766
0.050133807073947,"wide",0.0210968586162766
0.755588092328773,"wide_extra_wide",0.0210968586162766
0.6087676573265,"extra_wide_blanc",0.0210968586162766
0.823626830500559,"extra_wide_extra_extra_wide",0.0210968586162766
1.38584166697268,"extra_extra_wide",0.0210968586162766
