theta,nom,sc
0.0966866279283264,"jaune",0.0309597152281524
0.415394401469847,"verte",0.0309597152281524
-0.139658462563138,"noire",0.0309597152281524
0.358098621956765,"bleue",0.0309597152281524
-0.307964814882818,"rouge",0.0309597152281524
0.153982407441409,"blanc",0.0309597152281524
0.773493023426612,"2XL",0.0309597152281524
1.18530643867689,"3XL",0.0309597152281524
1.97312340698177,"4XL",0.0309597152281524
