theta,nom,sc
0.433299332567685,"narrow_medium",0.0196795495305059
0.436880318787253,"medium",0.0196795495305059
0.311545801102385,"medium_wide",0.0196795495305059
-0.0823626830500558,"wide",0.0196795495305059
0.311545801102385,"wide_extra",0.0196795495305059
0.658901464400447,"extra_wide_blanc",0.0196795495305059
0.587281740009094,"extra_wide_jaune",0.0196795495305059
